Date,Open,High,Low,Close,Volume,Market Cap
2017/3/14,"1,232.16","1,244.81","1,220.72","1,240.00","245,306,000.00","19,978,200,000.00"
2017/3/13,"1,221.78","1,237.37","1,217.03","1,231.92","380,277,000.00","19,807,700,000.00"
2017/3/12,"1,176.62","1,226.98","1,175.36","1,221.38","227,176,000.00","19,073,300,000.00"
2017/3/11,"1,116.32","1,193.83","1,116.32","1,175.83","283,320,000.00","18,093,700,000.00"
2017/3/10,"1,189.36","1,270.47","1,077.25","1,116.72","563,796,000.00","19,275,300,000.00"
2017/3/9,"1,150.35","1,197.46","1,141.23","1,188.49","212,283,000.00","18,640,900,000.00"
2017/3/8,"1,223.23","1,232.16","1,148.08","1,150.00","332,603,000.00","19,819,800,000.00"
2017/3/7,"1,273.21","1,275.55","1,204.80","1,223.54","291,256,000.00","20,627,100,000.00"
2017/3/6,"1,267.47","1,276.00","1,264.60","1,272.83","153,657,000.00","20,531,900,000.00"
2017/3/5,"1,254.29","1,267.29","1,238.06","1,267.12","134,127,000.00","20,316,000,000.00"
2017/3/4,"1,277.43","1,279.40","1,230.51","1,255.15","183,270,000.00","20,688,800,000.00"
2017/3/3,"1,250.71","1,280.31","1,250.71","1,274.99","315,739,000.00","20,253,700,000.00"
2017/3/2,"1,224.68","1,262.13","1,215.62","1,251.01","368,275,000.00","19,829,800,000.00"
2017/3/1,"1,180.04","1,222.50","1,179.69","1,222.50","229,057,000.00","19,104,800,000.00"
2017/2/28,"1,180.72","1,193.25","1,171.82","1,179.97","184,956,000.00","19,113,600,000.00"
2017/2/27,"1,163.78","1,181.98","1,163.38","1,179.97","131,570,000.00","18,837,300,000.00"
2017/2/26,"1,144.27","1,167.47","1,130.20","1,165.20","116,486,000.00","18,518,900,000.00"
2017/2/25,"1,170.41","1,174.85","1,124.59","1,143.84","139,961,000.00","18,939,500,000.00"
2017/2/24,"1,172.71","1,200.39","1,131.96","1,173.68","330,759,000.00","18,974,400,000.00"
2017/2/23,"1,117.27","1,176.62","1,116.96","1,166.72","189,454,000.00","18,075,200,000.00"
2017/2/22,"1,114.80","1,125.39","1,100.55","1,117.44","136,100,000.00","18,033,400,000.00"
2017/2/21,"1,079.28","1,117.25","1,076.93","1,115.30","186,869,000.00","17,456,900,000.00"
2017/2/20,"1,048.69","1,080.49","1,041.69","1,079.98","109,478,000.00","16,960,200,000.00"
2017/2/19,"1,054.76","1,056.81","1,043.46","1,047.87","77,423,300.00","17,056,600,000.00"
2017/2/18,"1,049.21","1,061.10","1,046.96","1,054.42","99,073,500.00","16,964,800,000.00"
2017/2/17,"1,026.12","1,053.17","1,025.64","1,046.21","136,474,000.00","16,589,600,000.00"
2017/2/16,"1,007.65","1,033.37","1,007.65","1,027.44","122,277,000.00","16,289,100,000.00"
2017/2/15,"1,006.21","1,008.84","1,001.58","1,007.48","89,759,400.00","16,264,100,000.00"
2017/2/14,991.74,"1,011.51",986.47,"1,004.55","137,946,000.00","16,028,000,000.00"
2017/2/13,998.89,"1,002.10",976.00,990.64,"100,607,000.00","16,141,500,000.00"
2017/2/12,"1,003.52","1,004.76",996.92,999.18,"67,530,000.00","16,214,700,000.00"
2017/2/11,988.90,"1,009.29",982.83,"1,004.45","102,261,000.00","15,976,700,000.00"
2017/2/10,995.63,998.91,946.69,988.67,"190,452,000.00","16,083,600,000.00"
2017/2/9,"1,064.70","1,088.99",953.34,994.38,"407,220,000.00","17,197,100,000.00"
2017/2/8,"1,062.32","1,078.97","1,037.49","1,063.07","201,855,000.00","17,156,700,000.00"
2017/2/7,"1,040.14","1,061.93","1,040.14","1,061.35","146,007,000.00","16,796,600,000.00"
2017/2/6,"1,028.40","1,044.64","1,028.16","1,038.15","111,762,000.00","16,605,400,000.00"
2017/2/5,"1,043.52","1,043.63","1,022.37","1,027.34","114,208,000.00","16,847,400,000.00"
2017/2/4,"1,031.33","1,045.90","1,015.16","1,042.90","155,064,000.00","16,648,800,000.00"
2017/2/3,"1,011.46","1,033.87","1,008.79","1,029.91","201,278,000.00","16,326,100,000.00"
2017/2/2,990.00,"1,013.52",983.22,"1,011.80","145,821,000.00","15,977,800,000.00"
2017/2/1,970.94,989.11,970.74,989.02,"150,110,000.00","15,667,900,000.00"
2017/1/31,920.96,972.02,920.96,970.40,"164,582,000.00","14,859,700,000.00"
2017/1/30,920.15,923.05,919.47,920.38,"78,227,300.00","14,844,900,000.00"
2017/1/29,922.07,923.42,919.15,919.50,"60,851,700.00","14,874,000,000.00"
2017/1/28,919.81,923.91,919.81,921.59,"68,979,600.00","14,835,800,000.00"
2017/1/27,918.36,923.22,915.85,919.75,"125,594,000.00","14,810,400,000.00"
2017/1/26,902.40,919.33,902.22,917.59,"131,958,000.00","14,551,200,000.00"
2017/1/25,891.92,903.25,891.69,901.54,"120,831,000.00","14,380,700,000.00"
2017/1/24,910.68,924.15,892.29,892.69,"111,349,000.00","14,681,400,000.00"
2017/1/23,925.50,928.27,916.74,921.01,"73,588,600.00","14,918,800,000.00"
2017/1/22,922.21,937.53,897.56,924.67,"116,573,000.00","14,863,600,000.00"
2017/1/21,895.55,927.37,895.54,921.79,"111,158,000.00","14,432,000,000.00"
2017/1/20,898.17,899.40,887.01,895.03,"86,728,400.00","14,472,100,000.00"
2017/1/19,888.34,904.61,884.34,899.07,"105,625,000.00","14,311,700,000.00"
2017/1/18,909.37,917.50,858.30,886.62,"225,677,000.00","14,648,900,000.00"
2017/1/17,830.95,910.56,830.80,907.94,"155,095,000.00","13,383,900,000.00"
2017/1/16,821.78,834.53,820.27,831.53,"82,755,200.00","13,234,600,000.00"
2017/1/15,818.14,823.31,812.87,821.80,"71,013,600.00","13,174,300,000.00"
2017/1/14,825.14,835.09,812.46,818.41,"93,063,300.00","13,285,200,000.00"
2017/1/13,803.74,829.00,780.00,823.98,"168,968,000.00","12,939,100,000.00"
2017/1/12,775.18,826.25,755.76,804.83,"222,326,000.00","12,477,600,000.00"
2017/1/11,908.12,919.45,762.77,777.76,"310,929,000.00","14,615,700,000.00"
2017/1/10,902.44,914.87,901.06,907.68,"115,808,000.00","14,522,600,000.00"
2017/1/9,913.24,913.69,879.81,902.83,"141,877,000.00","14,694,900,000.00"
2017/1/8,908.18,942.72,887.25,911.20,"158,715,000.00","14,611,400,000.00"
2017/1/7,903.49,908.59,823.56,908.59,"279,550,000.00","14,534,400,000.00"
2017/1/6,"1,014.24","1,046.81",883.94,902.20,"351,876,000.00","16,314,100,000.00"
2017/1/5,"1,156.73","1,191.10",910.42,"1,013.38","510,199,000.00","18,604,000,000.00"
2017/1/4,"1,044.40","1,159.42","1,044.40","1,154.73","344,946,000.00","16,795,400,000.00"
2017/1/3,"1,021.60","1,044.08","1,021.60","1,043.84","185,168,000.00","16,426,600,000.00"
2017/1/2,998.62,"1,031.39",996.70,"1,021.75","222,185,000.00","16,055,100,000.00"
2017/1/1,963.66,"1,003.08",958.70,998.33,"147,775,000.00","15,491,200,000.00"
2016/12/31,960.63,963.74,947.24,963.74,"99,135,100.00","15,440,700,000.00"
2016/12/30,972.54,972.54,934.83,961.24,"187,474,000.00","15,630,200,000.00"
2016/12/29,975.13,979.40,954.50,973.50,"199,320,000.00","15,670,000,000.00"
2016/12/28,934.83,975.92,934.83,975.92,"236,630,000.00","15,020,500,000.00"
2016/12/27,908.35,940.05,904.26,933.20,"167,308,000.00","14,593,300,000.00"
2016/12/26,896.91,913.18,896.90,907.61,"123,771,000.00","14,407,800,000.00"
2016/12/25,899.65,899.65,862.42,896.18,"143,665,000.00","14,450,100,000.00"
2016/12/24,922.18,923.48,886.34,898.82,"137,727,000.00","14,810,300,000.00"
2016/12/23,864.89,925.12,864.68,921.98,"275,564,000.00","13,888,600,000.00"
2016/12/22,834.18,875.78,834.15,864.54,"200,027,000.00","13,393,800,000.00"
2016/12/21,800.64,834.28,799.41,834.28,"155,576,000.00","12,853,700,000.00"
2016/12/20,792.25,801.34,791.50,800.88,"99,629,300.00","12,717,600,000.00"
2016/12/19,790.69,793.61,790.32,792.71,"74,886,400.00","12,691,100,000.00"
2016/12/18,791.01,794.74,788.03,790.53,"60,524,400.00","12,694,800,000.00"
2016/12/17,785.17,792.51,784.86,790.83,"78,989,800.00","12,599,600,000.00"
2016/12/16,778.96,785.03,778.96,784.91,"83,608,200.00","12,498,800,000.00"
2016/12/15,780.07,781.44,777.80,778.09,"81,580,100.00","12,511,700,000.00"
2016/12/14,780.01,782.03,776.84,781.48,"75,979,000.00","12,512,900,000.00"
2016/12/13,780.65,788.46,777.96,780.56,"81,645,600.00","12,521,500,000.00"
2016/12/12,770.04,781.92,770.04,780.09,"76,571,000.00","12,349,800,000.00"
2016/12/11,774.75,774.80,765.41,769.73,"57,313,400.00","12,423,600,000.00"
2016/12/10,773.02,777.09,772.91,774.65,"53,843,100.00","12,394,500,000.00"
2016/12/9,769.94,774.53,769.65,772.79,"68,705,300.00","12,344,000,000.00"
2016/12/8,768.08,774.70,765.95,770.81,"80,111,900.00","12,312,500,000.00"
2016/12/7,764.21,771.54,759.75,768.13,"96,426,100.00","12,248,900,000.00"
2016/12/6,758.72,765.62,758.72,764.22,"116,218,000.00","12,159,400,000.00"
2016/12/5,773.39,773.47,751.71,758.70,"106,363,000.00","12,393,100,000.00"
2016/12/4,771.64,773.87,768.16,773.87,"60,557,900.00","12,363,600,000.00"
2016/12/3,778.25,778.25,764.86,771.16,"69,547,300.00","12,467,800,000.00"
2016/12/2,757.55,781.30,757.55,777.94,"127,605,000.00","12,134,800,000.00"
2016/12/1,746.05,758.28,746.05,756.77,"80,461,900.00","11,949,200,000.00"
2016/11/30,736.28,747.93,736.27,745.69,"84,070,800.00","11,791,600,000.00"
2016/11/29,736.33,737.47,734.56,735.60,"68,511,100.00","11,790,900,000.00"
2016/11/28,732.48,738.01,732.48,735.81,"61,888,600.00","11,727,800,000.00"
2016/11/27,735.44,739.02,731.09,732.04,"52,601,800.00","11,773,800,000.00"
2016/11/26,741.51,742.21,729.63,735.38,"54,962,700.00","11,869,600,000.00"
2016/11/25,740.44,741.65,734.59,741.65,"67,807,600.00","11,851,100,000.00"
2016/11/24,744.62,746.83,733.49,740.29,"85,919,300.00","11,916,500,000.00"
2016/11/23,751.74,752.25,738.92,744.59,"76,543,800.00","12,029,000,000.00"
2016/11/22,739.64,753.87,736.53,751.35,"129,906,000.00","11,834,200,000.00"
2016/11/21,731.27,741.72,730.51,739.25,"60,802,400.00","11,698,900,000.00"
2016/11/20,751.88,755.48,717.94,731.03,"154,116,000.00","12,027,500,000.00"
2016/11/19,751.83,756.24,744.47,751.62,"110,608,000.00","12,025,400,000.00"
2016/11/18,740.71,752.88,736.89,751.59,"87,363,100.00","11,846,000,000.00"
2016/11/17,744.88,755.65,739.51,740.98,"108,579,000.00","11,911,300,000.00"
2016/11/16,711.17,747.62,709.04,744.20,"141,294,000.00","11,370,700,000.00"
2016/11/15,705.79,715.72,705.26,711.62,"72,038,500.00","11,283,400,000.00"
2016/11/14,702.00,706.28,699.81,705.02,"62,993,000.00","11,214,600,000.00"
2016/11/13,705.20,705.26,687.32,702.03,"80,318,100.00","11,264,500,000.00"
2016/11/12,716.75,717.15,704.04,705.05,"64,622,500.00","11,447,700,000.00"
2016/11/11,715.56,718.32,714.41,716.41,"63,119,700.00","11,427,200,000.00"
2016/11/10,722.84,723.02,711.21,715.53,"68,807,800.00","11,542,100,000.00"
2016/11/9,709.83,740.05,708.61,723.27,"132,429,000.00","11,333,000,000.00"
2016/11/8,703.09,712.99,702.39,709.85,"79,660,800.00","11,224,000,000.00"
2016/11/7,710.74,710.74,699.90,703.13,"65,047,100.00","11,344,800,000.00"
2016/11/6,703.81,714.26,699.56,711.52,"59,902,200.00","11,233,000,000.00"
2016/11/5,703.53,707.51,697.74,703.42,"53,752,300.00","11,227,200,000.00"
2016/11/4,689.12,706.93,685.56,703.24,"99,907,700.00","10,996,400,000.00"
2016/11/3,742.35,745.77,678.16,688.70,"172,808,000.00","11,844,300,000.00"
2016/11/2,730.07,740.83,722.35,740.83,"84,865,200.00","11,647,200,000.00"
2016/11/1,701.34,736.45,701.34,729.79,"130,527,000.00","11,187,700,000.00"
2016/10/31,702.64,709.29,691.68,700.97,"97,064,400.00","11,207,200,000.00"
2016/10/30,714.12,714.12,696.48,701.86,"100,665,000.00","11,388,800,000.00"
2016/10/29,690.29,720.40,690.05,714.48,"134,761,000.00","11,007,600,000.00"
2016/10/28,688.00,690.44,684.16,689.65,"81,145,500.00","10,969,800,000.00"
2016/10/27,678.21,688.59,678.04,688.31,"96,105,300.00","10,812,500,000.00"
2016/10/26,657.68,679.73,657.68,678.30,"88,877,100.00","10,484,000,000.00"
2016/10/25,654.00,664.42,653.70,657.59,"90,378,800.00","10,424,300,000.00"
2016/10/24,657.16,657.25,652.60,653.76,"62,218,200.00","10,473,500,000.00"
2016/10/23,657.62,661.13,653.89,657.07,"54,474,600.00","10,479,700,000.00"
2016/10/22,633.14,658.20,632.85,657.29,"78,556,500.00","10,088,400,000.00"
2016/10/21,630.83,634.09,630.69,632.83,"55,951,000.00","10,050,300,000.00"
2016/10/20,630.66,631.92,628.26,630.86,"56,957,300.00","10,046,700,000.00"
2016/10/19,638.13,638.87,628.01,630.52,"69,381,700.00","10,164,800,000.00"
2016/10/18,639.41,640.74,636.00,637.96,"65,546,700.00","10,184,000,000.00"
2016/10/17,641.82,642.33,638.66,639.19,"58,063,600.00","10,221,300,000.00"
2016/10/16,639.08,642.90,638.90,641.63,"40,298,100.00","10,176,800,000.00"
2016/10/15,640.31,642.10,637.39,638.65,"39,035,400.00","10,195,200,000.00"
2016/10/14,637.01,641.29,637.01,640.38,"58,144,600.00","10,141,600,000.00"
2016/10/13,636.03,638.83,635.03,636.79,"61,620,700.00","10,125,100,000.00"
2016/10/12,640.87,641.34,635.97,636.19,"92,370,200.00","10,201,000,000.00"
2016/10/11,619.24,642.08,618.50,641.07,"103,590,000.00","9,855,650,000.00"
2016/10/10,616.82,621.32,616.20,618.99,"67,481,100.00","9,816,270,000.00"
2016/10/9,619.17,619.20,616.61,616.75,"39,243,400.00","9,852,480,000.00"
2016/10/8,617.34,619.85,617.34,619.11,"42,345,900.00","9,822,100,000.00"
2016/10/7,612.61,617.91,611.82,617.12,"64,071,400.00","9,745,740,000.00"
2016/10/6,612.47,613.82,611.47,613.02,"56,812,100.00","9,742,370,000.00"
2016/10/5,610.22,613.81,609.62,612.51,"68,077,500.00","9,705,320,000.00"
2016/10/4,612.05,612.05,609.48,610.20,"49,801,600.00","9,733,330,000.00"
2016/10/3,610.97,612.57,610.46,612.13,"46,798,300.00","9,714,980,000.00"
2016/10/2,613.95,614.01,609.68,610.89,"39,249,800.00","9,761,330,000.00"
2016/10/1,609.93,615.24,609.93,613.98,"56,357,000.00","9,696,280,000.00"
2016/9/30,605.72,609.74,604.14,609.74,"56,122,400.00","9,628,250,000.00"
2016/9/29,605.02,606.82,604.85,605.69,"55,658,600.00","9,616,160,000.00"
2016/9/28,606.24,606.59,604.61,604.73,"48,722,600.00","9,634,530,000.00"
2016/9/27,608.02,608.25,604.11,606.17,"49,422,400.00","9,661,590,000.00"
2016/9/26,600.81,608.14,600.35,608.04,"59,153,800.00","9,545,830,000.00"
2016/9/25,602.75,603.38,599.71,600.83,"33,977,800.00","9,575,360,000.00"
2016/9/24,602.96,604.58,602.05,602.63,"35,359,500.00","9,577,520,000.00"
2016/9/23,596.20,603.21,595.79,602.84,"51,067,000.00","9,469,130,000.00"
2016/9/22,597.28,598.49,596.21,596.30,"67,085,300.00","9,485,280,000.00"
2016/9/21,603.59,603.59,595.88,597.15,"82,776,200.00","9,584,260,000.00"
2016/9/20,609.25,609.53,607.94,608.31,"72,710,900.00","9,673,140,000.00"
2016/9/19,609.87,610.93,608.27,609.23,"54,796,400.00","9,681,960,000.00"
2016/9/18,606.28,610.16,605.86,609.87,"48,679,400.00","9,623,950,000.00"
2016/9/17,607.22,607.86,605.19,605.98,"37,140,300.00","9,637,600,000.00"
2016/9/16,607.25,609.26,606.74,606.97,"64,963,400.00","9,637,020,000.00"
2016/9/15,610.59,611.09,607.16,607.16,"59,464,600.00","9,688,940,000.00"
2016/9/14,608.84,611.95,608.41,610.68,"47,877,700.00","9,660,080,000.00"
2016/9/13,608.03,611.19,606.93,609.24,"86,920,600.00","9,645,930,000.00"
2016/9/12,607.01,608.46,605.41,608.24,"72,812,300.00","9,628,560,000.00"
2016/9/11,623.42,628.82,600.51,606.72,"73,610,800.00","9,887,780,000.00"
2016/9/10,622.93,625.10,622.40,623.51,"45,016,800.00","9,878,730,000.00"
2016/9/9,626.35,626.83,620.26,622.86,"64,550,200.00","9,931,980,000.00"
2016/9/8,614.64,628.77,613.84,626.32,"86,713,000.00","9,745,120,000.00"
2016/9/7,610.57,614.55,608.51,614.54,"75,032,400.00","9,679,610,000.00"
2016/9/6,606.51,610.83,605.09,610.44,"78,529,100.00","9,614,140,000.00"
2016/9/5,608.99,609.06,602.24,606.59,"82,446,800.00","9,652,490,000.00"
2016/9/4,598.59,611.84,596.85,608.63,"97,942,900.00","9,486,370,000.00"
2016/9/3,575.56,599.50,574.06,598.21,"159,014,000.00","9,120,440,000.00"
2016/9/2,572.41,575.64,570.81,575.54,"79,910,800.00","9,069,550,000.00"
2016/9/1,575.55,576.31,571.81,572.30,"76,923,400.00","9,118,280,000.00"
2016/8/31,577.59,577.86,573.64,575.47,"75,840,900.00","9,149,730,000.00"
2016/8/30,574.11,578.36,574.11,577.50,"70,342,400.00","9,093,530,000.00"
2016/8/29,574.07,576.28,573.47,574.11,"110,398,000.00","9,091,830,000.00"
2016/8/28,569.83,574.04,569.74,573.91,"86,301,600.00","9,023,610,000.00"
2016/8/27,579.45,579.85,568.63,569.95,"59,698,300.00","9,174,990,000.00"
2016/8/26,577.75,580.62,576.86,579.65,"48,856,800.00","9,147,170,000.00"
2016/8/25,580.18,580.45,575.17,577.76,"136,130,000.00","9,184,700,000.00"
2016/8/24,583.41,583.59,579.86,580.18,"56,328,200.00","9,234,800,000.00"
2016/8/23,586.77,589.47,581.63,583.42,"85,349,200.00","9,286,930,000.00"
2016/8/22,581.31,588.45,580.59,586.75,"72,844,000.00","9,199,410,000.00"
2016/8/21,581.94,584.16,580.22,581.31,"38,299,400.00","9,208,210,000.00"
2016/8/20,576.08,582.82,575.46,581.70,"45,301,400.00","9,114,500,000.00"
2016/8/19,574.34,578.24,574.18,575.63,"50,631,600.00","9,085,820,000.00"
2016/8/18,573.71,577.79,573.43,574.32,"59,896,600.00","9,074,760,000.00"
2016/8/17,577.76,580.89,571.43,573.22,"54,443,000.00","9,138,030,000.00"
2016/8/16,567.24,581.74,566.72,577.44,"58,405,200.00","8,970,770,000.00"
2016/8/15,570.49,573.58,563.24,567.24,"57,262,300.00","9,021,180,000.00"
2016/8/14,585.59,585.67,564.78,570.47,"60,851,100.00","9,258,730,000.00"
2016/8/13,587.36,589.77,584.98,585.59,"43,563,000.00","9,285,530,000.00"
2016/8/12,588.80,589.91,583.81,587.56,"69,218,000.00","9,307,250,000.00"
2016/8/11,592.12,597.54,589.12,589.12,"74,514,400.00","9,358,770,000.00"
2016/8/10,587.65,599.98,586.37,592.10,"102,905,000.00","9,286,960,000.00"
2016/8/9,591.04,591.09,584.79,587.80,"92,228,100.00","9,339,660,000.00"
2016/8/8,592.74,592.99,588.05,591.05,"61,194,100.00","9,365,440,000.00"
2016/8/7,587.77,597.51,586.82,592.69,"82,398,400.00","9,285,940,000.00"
2016/8/6,575.03,588.40,569.47,587.78,"80,797,300.00","9,083,510,000.00"
2016/8/5,578.28,578.28,569.98,575.04,"66,127,900.00","9,133,690,000.00"
2016/8/4,566.33,579.50,565.78,578.29,"125,292,000.00","8,943,870,000.00"
2016/8/3,548.66,573.36,541.55,566.36,"207,982,000.00","8,663,670,000.00"
2016/8/2,606.40,612.85,531.33,547.47,"330,933,000.00","9,574,320,000.00"
2016/8/1,624.60,626.12,605.88,606.27,"121,887,000.00","9,860,620,000.00"
2016/7/31,655.10,655.29,624.37,624.68,"110,818,000.00","10,340,900,000.00"
2016/7/30,657.01,658.22,654.21,655.05,"38,456,100.00","10,370,100,000.00"
2016/7/29,655.11,657.80,654.79,656.99,"60,703,500.00","10,338,900,000.00"
2016/7/28,654.49,657.60,654.49,655.04,"86,428,400.00","10,328,100,000.00"
2016/7/27,651.63,657.46,648.45,654.35,"147,461,000.00","10,281,900,000.00"
2016/7/26,654.23,656.23,645.88,651.78,"225,135,000.00","10,321,900,000.00"
2016/7/25,661.26,661.83,653.40,654.10,"78,176,500.00","10,431,900,000.00"
2016/7/24,655.41,663.11,652.79,661.29,"118,184,000.00","10,338,600,000.00"
2016/7/23,650.73,656.37,648.52,655.56,"69,532,200.00","10,263,700,000.00"
2016/7/22,664.92,666.58,646.72,650.62,"134,169,000.00","10,486,600,000.00"
2016/7/21,665.23,666.22,660.42,665.01,"60,491,800.00","10,490,300,000.00"
2016/7/20,672.81,672.93,663.36,665.69,"94,636,400.00","10,608,600,000.00"
2016/7/19,672.74,673.28,667.63,672.86,"61,203,300.00","10,606,500,000.00"
2016/7/18,679.81,681.56,668.63,673.11,"69,465,000.00","10,716,800,000.00"
2016/7/17,661.99,682.37,661.99,679.46,"74,407,900.00","10,434,700,000.00"
2016/7/16,663.78,666.46,659.33,660.77,"50,330,200.00","10,461,700,000.00"
2016/7/15,659.17,667.08,659.04,663.26,"81,673,100.00","10,387,900,000.00"
2016/7/14,652.92,662.90,652.92,658.08,"98,511,400.00","10,288,400,000.00"
2016/7/13,664.80,668.70,654.47,654.47,"131,449,000.00","10,474,500,000.00"
2016/7/12,648.28,675.26,646.78,664.55,"138,173,000.00","10,213,100,000.00"
2016/7/11,648.48,659.63,644.98,647.66,"107,910,000.00","10,215,200,000.00"
2016/7/10,650.60,652.29,641.26,649.36,"102,532,000.00","10,247,300,000.00"
2016/7/9,666.38,666.38,633.40,650.96,"180,536,000.00","10,493,800,000.00"
2016/7/8,640.69,666.71,636.47,666.52,"141,970,000.00","10,086,900,000.00"
2016/7/7,678.09,682.43,611.83,640.56,"258,091,000.00","10,673,400,000.00"
2016/7/6,670.42,681.90,670.42,677.33,"134,961,000.00","10,550,300,000.00"
2016/7/5,683.21,683.49,665.07,670.63,"130,476,000.00","10,749,100,000.00"
2016/7/4,658.80,683.66,650.51,683.66,"92,008,400.00","10,362,700,000.00"
2016/7/3,704.97,704.97,649.01,658.66,"129,512,000.00","11,086,100,000.00"
2016/7/2,676.73,703.70,676.40,703.70,"112,354,000.00","10,639,600,000.00"
2016/7/1,672.52,686.15,669.59,676.30,"134,431,000.00","10,570,600,000.00"
2016/6/30,640.59,675.40,636.61,673.34,"138,980,000.00","10,066,400,000.00"
2016/6/29,644.12,644.68,628.28,639.89,"142,456,000.00","10,119,600,000.00"
2016/6/28,658.10,659.25,637.77,647.00,"138,385,000.00","10,336,800,000.00"
2016/6/27,629.35,655.28,620.52,655.28,"122,134,000.00","9,882,840,000.00"
2016/6/26,665.93,665.98,616.93,629.37,"109,225,000.00","10,454,900,000.00"
2016/6/25,665.28,691.73,646.56,665.12,"126,656,000.00","10,442,000,000.00"
2016/6/24,625.58,681.73,625.27,665.30,"224,317,000.00","9,816,730,000.00"
2016/6/23,597.44,629.33,558.14,623.98,"253,462,000.00","9,373,190,000.00"
2016/6/22,665.92,678.67,587.48,596.12,"266,393,000.00","10,445,300,000.00"
2016/6/21,735.88,735.88,639.07,666.65,"309,944,000.00","11,540,000,000.00"
2016/6/20,763.93,764.08,732.73,737.23,"174,511,000.00","11,976,700,000.00"
2016/6/19,756.69,766.62,745.63,763.78,"136,185,000.00","11,859,800,000.00"
2016/6/18,748.76,777.99,733.93,756.23,"252,718,000.00","11,732,600,000.00"
2016/6/17,768.49,775.36,716.56,748.91,"363,321,000.00","12,038,900,000.00"
2016/6/16,696.52,773.72,696.52,766.31,"271,634,000.00","10,908,900,000.00"
2016/6/15,685.69,696.30,672.56,694.47,"99,223,800.00","10,736,600,000.00"
2016/6/14,704.50,704.50,662.80,685.56,"186,694,000.00","11,028,900,000.00"
2016/6/13,671.65,716.00,664.49,704.38,"243,295,000.00","10,511,900,000.00"
2016/6/12,609.68,684.84,607.04,672.78,"277,085,000.00","9,539,850,000.00"
2016/6/11,578.67,607.12,578.67,606.73,"82,357,000.00","9,052,360,000.00"
2016/6/10,575.84,579.13,573.33,577.47,"66,991,900.00","9,005,920,000.00"
2016/6/9,582.20,582.20,570.95,574.63,"71,301,000.00","9,103,080,000.00"
2016/6/8,577.17,582.84,573.13,581.65,"80,265,800.00","9,022,250,000.00"
2016/6/7,585.45,590.26,567.51,576.60,"107,770,000.00","9,149,580,000.00"
2016/6/6,574.60,586.47,574.60,585.54,"72,138,900.00","8,977,700,000.00"
2016/6/5,573.31,582.81,569.18,574.98,"68,874,100.00","8,955,060,000.00"
2016/6/4,569.71,590.13,564.24,572.73,"94,925,300.00","8,897,080,000.00"
2016/6/3,537.68,574.64,536.92,569.19,"122,020,000.00","8,395,070,000.00"
2016/6/2,536.52,540.35,533.08,537.97,"60,378,200.00","8,375,000,000.00"
2016/6/1,531.11,543.08,525.64,536.92,"86,061,800.00","8,288,680,000.00"
2016/5/31,534.19,546.62,520.66,531.39,"138,450,000.00","8,335,100,000.00"
2016/5/30,528.47,544.35,522.96,533.86,"87,958,700.00","8,243,960,000.00"
2016/5/29,527.48,553.96,512.18,526.23,"148,737,000.00","8,226,500,000.00"
2016/5/28,473.03,533.47,472.70,530.04,"181,199,000.00","7,375,780,000.00"
2016/5/27,453.52,478.15,453.52,473.46,"164,781,000.00","7,070,010,000.00"
2016/5/26,449.67,453.64,447.90,453.38,"65,203,800.00","7,008,500,000.00"
2016/5/25,446.06,450.30,446.06,449.60,"65,231,000.00","6,950,690,000.00"
2016/5/24,444.29,447.10,443.93,445.98,"65,783,100.00","6,921,460,000.00"
2016/5/23,439.35,444.35,438.82,444.16,"50,582,500.00","6,842,470,000.00"
2016/5/22,443.22,443.43,439.04,439.32,"39,657,600.00","6,900,700,000.00"
2016/5/21,442.97,443.78,441.71,443.19,"42,762,300.00","6,895,230,000.00"
2016/5/20,437.79,444.05,437.39,442.68,"81,987,900.00","6,813,080,000.00"
2016/5/19,454.52,454.63,438.72,438.72,"96,027,400.00","7,072,090,000.00"
2016/5/18,453.69,456.00,453.30,454.62,"86,850,100.00","7,057,390,000.00"
2016/5/17,454.01,455.07,453.61,453.78,"64,100,300.00","7,060,730,000.00"
2016/5/16,457.59,458.20,452.95,454.16,"59,171,500.00","7,114,740,000.00"
2016/5/15,455.76,458.69,455.46,457.57,"28,514,000.00","7,084,760,000.00"
2016/5/14,455.82,456.84,454.79,455.67,"37,209,000.00","7,084,100,000.00"
2016/5/13,454.85,457.06,453.45,455.67,"60,845,000.00","7,067,270,000.00"
2016/5/12,452.45,454.95,449.25,454.77,"59,849,300.00","7,028,330,000.00"
2016/5/11,450.86,454.58,450.86,452.73,"50,605,200.00","7,002,230,000.00"
2016/5/10,460.52,461.93,448.95,450.90,"58,956,100.00","7,150,370,000.00"
2016/5/9,458.21,462.48,456.53,460.48,"55,493,100.00","7,112,510,000.00"
2016/5/8,458.43,459.42,455.98,458.55,"40,315,000.00","7,114,060,000.00"
2016/5/7,459.64,460.68,457.32,458.54,"38,364,500.00","7,131,120,000.00"
2016/5/6,447.94,461.38,447.07,459.60,"72,796,800.00","6,947,800,000.00"
2016/5/5,446.71,448.51,445.88,447.98,"50,440,800.00","6,926,990,000.00"
2016/5/4,450.18,450.38,445.63,446.72,"50,407,300.00","6,978,950,000.00"
2016/5/3,444.73,451.10,442.62,450.30,"59,366,400.00","6,892,690,000.00"
2016/5/2,451.93,452.45,441.78,444.67,"92,127,000.00","7,002,610,000.00"
